Article,Headlines,is_sarcasm
https://local.theonion.com/landlord-figures-he-can-pass-off-uninhabitable-shithole-1840970470,Landlord Figures He Can Pass Off Uninhabitable Shithole As Great For Students,1
https://www.huffpost.com/entry/lara-trump-donald-trump-health_n_5ee848dcc5b6a8358d1ccca3,Lara Trump Insists President Has No Health Issues Despite Awkward Ramp Walk,0
https://www.huffpost.com/entry/larry-kudlow-unemployment-disincentive-600_n_5ee6bd23c5b61688c62137ed,Larry Kudlow Vows End To $600 Unemployment Aid As Disincentive To Work,0
https://www.huffpost.com/entry/mother-son-conversations-black-lives-matter_n_5edea313c5b6e255ae67cb50,"Last Week, I Told My Black Son A Lie. I Hope He Never Discovers Its Untrue.",0
https://politics.theonion.com/last-minute-change-to-super-tuesday-primary-rules-requi-1842061470,Last-Minute Change To Super Tuesday Primary Rules Requires All 14 States To Vote At Same Polling Place,1
https://www.huffpost.com/entry/late-night-amber-ruffin-police_n_5eda713fc5b6b115b6fb65bf,Late Night Writer Has Even More Unsettling Stories About Police,0
https://www.huffpost.com/entry/late-night-writer-police-encounters-will-make-you-uncomfortable-good_n_5ed7b873c5b648dc5c949ee7,Late Night Writers Police Encounters Should Make You Uncomfortable,0
https://www.huffpost.com/entry/donald-trump-tulsa-rally-late-show-hosts_n_5ef1d654c5b6b2bacca064ec,Late Show Hosts Dissect Trumps Tulsa Rally For The Many Voters Who Didnt Go,0
https://www.huffpost.com/entry/donald-trump-tulsa-rally-late-show-hosts_n_5ef1d654c5b6b2bacca064ec,Late Show Hosts Dissect Trumps Tulsa Rally For The Many Voters Who Didnt Go,0
https://www.huffpost.com/entry/john-bolton-book-donald-trump-late-show-hosts_n_5eeb1ac7c5b6f7ce6ac34b58,Late Show Hosts Expose The Big Problem With John Boltons Tell-All Trump Book,0
https://www.huffpost.com/entry/meyers-colbert-kimmel-donald-trump-protests-authoritarian_n_5ed763d9c5b6372167433f6c,Late Show Hosts Rain Fire And Brimstone On Trumps Bible Photo Op,0
https://www.huffpost.com/entry/meyers-colbert-kimmel-donald-trump-protests-authoritarian_n_5ed763d9c5b6372167433f6c,Late Show Hosts Rain Fire And Brimstone On Trumps Bible Photo Op,0
https://www.huffpost.com/entry/laura-ingraham-fauci-donald-trump-rally_n_5ee8661dc5b6b735a648667c,"Laura Ingraham Calls Fauci Medical Deep State, Tells Trump To Ignore Rally Virus Warnings",0
https://www.huffpost.com/entry/laura-ingraham-lebron-james-drew-brees_n_5ed909ffc5b685164f2ea7ed,Laura Ingrahams Thoughts On LeBron James And Drew Brees Are Different For Some Reason,0
https://www.huffpost.com/entry/law-order-spinoff-writer-fired_n_5ed6a632c5b61c46ffb30243,Law & Order Spinoff Writer Fired For Threatening To Light Motherf**kers Up,0
https://www.huffpost.com/entry/lea-michele-glee-behavior-apology_n_5ed795fbc5b6b7b4b6c3f581,Lea Michele Apologizes After Glee Co-Star Blasts Her On-Set Behavior,0
https://www.huffpost.com/entry/leah-remini-danny-masterson-rape-charges_n_5ee90fc5c5b6273a4c50b72a,Leah Remini: Danny Masterson Rape Charges Are Beginning Of The End For Scientology,0
https://www.huffpost.com/entry/batman-dc-comics-denny-oneil_n_5ee3e18dc5b699cea53189a6,Legendary Batman Writer And DC Comics Editor Denny ONeil Dies,0
https://politics.theonion.com/liberals-say-sanders-s-acceptance-of-rogan-endorsement-1841208921,Liberals Say Sanderss Acceptance Of Rogan Endorsement Sends Dangerous Message He Trying To Win Election,1
https://local.theonion.com/life-risked-once-again-purchasing-frozen-waffles-1842616695,Life Risked Once Again Purchasing Frozen Waffles,1
https://www.huffpost.com/entry/lin-manuel-miranda-john-bolton-hamilton_n_5eebb34ec5b601382f31c75f,Lin-Manuel Miranda Burns John Bolton For Using Hamilton Song As Book Title,0
https://www.huffpost.com/entry/biden-vice-president-harris-warren_n_5ee3e19ac5b684a0c4f2e5d8,"List For Bidens VP Pick Narrows Down To Warren, Harris, Susan Rice And More",0
https://www.huffpost.com/entry/biden-vice-president-harris-warren_n_5ee3e19ac5b684a0c4f2e5d8,"List For Bidens VP Pick Narrows Down To Warren, Harris, Susan Rice And More",0
https://www.huffpost.com/entry/little-evidence-antifa-links-protest-violence-prosecutions_n_5ee11c73c5b6e63bafe93fa5,Little Evidence Of Antifa Links In Protest Violence Prosecutions,0
https://www.huffpost.com/entry/live-pd-dropped-by-ae_n_5ee1e96ac5b6e827df13d99e,Live PD Dropped By A&E On Heels Of Cops Cancellation,0
https://www.huffpost.com/entry/live-pd-dropped-by-ae_n_5ee1e96ac5b6e827df13d99e,Live PD Dropped By A&E On Heels Of Cops Cancellation,0
https://www.huffpost.com/entry/liza-minnelli-denies-meghan-markle-prince-harry-help_n_5ee779f9c5b6d2cbb4f2cca0,"Liza Minnelli Denies Meghan Markle, Prince Harry Friendship: Ive Never Met Them",0
https://www.huffpost.com/entry/lizzo-tiktok-fat-shaming-body-positivity_n_5ee0e93bc5b6f8b28d37778f,Lizzo Shuts Up Fat-Shamers On TikTok: Worry About Your Own Goddamn Body,0
https://local.theonion.com/lonely-pedophile-wistfully-surveys-deserted-schoolyard-1842883329,Lonely Pedophile Wistfully Surveys Deserted Schoolyard Playground,1
https://local.theonion.com/longtime-person-dead-at-86-1843159535,Longtime Person Dead At 86,1
https://local.theonion.com/longtime-person-dead-at-86-1843159535,Longtime Person Dead At 86,1
https://local.theonion.com/look-brother-sister-don-t-like-that-they-re-soulmates-1843185684,"Look, Brother, Sister Dont Like That Theyre Soulmates Either",1
https://www.huffpost.com/entry/no-job-health-insurance-cobra-medicaid_l_5e8cf556c5b6e1a2e0fb6bc2,Lost Your Job And Need Health Insurance? Heres What You Can Do.,0
https://www.huffpost.com/entry/louisville-bans-no-knock-warrants-breonna-taylor_n_5ee2cb16c5b6bb9fde73f3d9,Louisville City Council Bans No-Knock Warrants After Breonna Taylors Death,0
https://www.theonion.com/love-sounds-with-martha-saunders-how-i-learned-to-love-1841697945,Love Sounds With Martha Saunders: How I Learned To Love Valentines Day After A Nude Man In A Diaper Killed My Father With A Bow And Arrow,1
https://www.huffpost.com/entry/magic-the-gathering-racism-wizards_n_5ee26368c5b6a22bf94c5daa,Magic: The Gathering Publisher Bans Seven Cards For Racist Imagery,0
https://ogn.theonion.com/major-relief-blizzard-has-announced-that-overwatch-p-1843751553,Major Relief: Blizzard Has Announced That Overwatch Players Will Be Able To Carry Over Their Unlocked Skins And Emotes Into The Afterlife,1
https://ogn.theonion.com/major-relief-microsoft-has-confirmed-that-the-xbox-ser-1843241742,Major Relief: Microsoft Has Confirmed That The Xbox Series X Will Play Video Games,1
https://ogn.theonion.com/major-relief-microsoft-has-confirmed-that-the-xbox-ser-1843241742,Major Relief: Microsoft Has Confirmed That The Xbox Series X Will Play Video Games,1
https://local.theonion.com/man-afraid-he-ll-seem-vulnerable-if-he-reaches-out-to-f-1841031110,Man Afraid Hell Seem Vulnerable If He Reaches Out To Fire Department For Help,1
https://local.theonion.com/man-always-self-sabotaging-by-working-to-the-best-of-hi-1843612420,Man Always Self-Sabotaging By Working To The Best Of His Ability,1
https://local.theonion.com/man-annoyed-he-no-longer-even-able-to-go-to-wuhan-to-ea-1841980796,Man Annoyed He No Longer Even Able To Go To Wuhan To Eat Bats Without Mom Freaking Out,1
https://www.huffpost.com/entry/albuquerque-shooting-coquistador-statue_n_5ee85dc1c5b6ddc7bdcb0dbb,Man Arrested In Shooting During Protest Of Spanish Conqueror Statue In Albuquerque,0
https://local.theonion.com/man-assumed-being-heartless-egotistical-maniac-would-h-1841069399,"Man Assumed Being Heartless, Egotistical Maniac Would Have Made Him Richer By Now",1
https://local.theonion.com/man-can-t-unsee-that-mcdonald-s-logo-just-big-m-1843244363,Man Cant Unsee That McDonalds Logo Just Big M,1
https://local.theonion.com/man-can-t-wait-for-quarantine-to-end-so-he-can-finally-1843391633,Man Cant Wait For Quarantine To End So He Can Finally Take Shower Again,1
https://local.theonion.com/man-commits-to-being-overly-nice-for-next-45-minutes-to-1842032965,Man Commits To Being Overly Nice For Next 45 Minutes To Friend He Just Snapped At,1
https://local.theonion.com/man-doesn-t-mind-long-commute-because-it-gives-him-extr-1841952530,Man Doesnt Mind Long Commute Because It Gives Him Extra Time To Listen To Voice In Head Saying He Cant Keep Living Like This,1
https://local.theonion.com/man-feels-like-he-gets-gist-of-enlightenment-after-firs-1843260836,Man Feels Like He Gets Gist Of Enlightenment After First Few Minutes Of Hearing Zen Monk Talk,1
https://local.theonion.com/man-in-quarantine-can-t-remember-how-long-it-s-been-sin-1843185841,Man In Quarantine Cant Remember How Long Its Been Since He Danced Through Town Square Followed By Big Chorus Of Friendly Locals,1
https://local.theonion.com/man-just-buying-one-of-every-cleaning-product-in-case-t-1842493766,Man Just Buying One Of Every Cleaning Product In Case Trump Announces Its Coronavirus Cure,1
https://local.theonion.com/man-just-can-t-be-with-someone-who-he-projects-so-many-1843295738,Man Just Cant Be With Someone Who He Projects So Many Of His Own Flaws Onto,1
https://local.theonion.com/man-loses-control-of-stretch-1842094430,Man Loses Control Of Stretch,1
https://local.theonion.com/man-not-sure-he-can-take-another-6-weeks-of-barely-foll-1843201749,Man Not Sure He Can Take Another 6 Weeks Of Barely Following CDC Guidelines,1
https://local.theonion.com/man-not-sure-why-he-thought-most-psychologically-taxing-1843004933,Man Not Sure Why He Thought Most Psychologically Taxing Situation Of His Life Would Be The Thing To Make Him Productive,1
https://local.theonion.com/man-not-sure-why-he-thought-most-psychologically-taxing-1843004933,Man Not Sure Why He Thought Most Psychologically Taxing Situation Of His Life Would Be The Thing To Make Him Productive,1
https://local.theonion.com/man-questions-if-it-really-necessary-for-protesters-to-1843736724,Man Questions If It Really Necessary For Protesters To Be Black,1
https://local.theonion.com/man-reaches-first-of-dozens-of-breaking-points-to-come-1843023048,Man Reaches First Of Dozens Of Breaking Points To Come,1
https://local.theonion.com/man-reaches-first-of-dozens-of-breaking-points-to-come-1843023048,Man Reaches First Of Dozens Of Breaking Points To Come,1
https://local.theonion.com/man-reflects-on-cyclical-nature-of-existence-after-lear-1842513261,Man Reflects On Cyclical Nature Of Existence After Learning McDonalds Has Stopped Offering All-Day Breakfast Once Again,1
https://local.theonion.com/man-reminds-self-woman-on-chiquita-banana-sticker-only-1842979185,Man Reminds Self Woman On Chiquita Banana Sticker Only Smiling At Him Because Thats Her Job,1
https://local.theonion.com/man-reminds-self-woman-on-chiquita-banana-sticker-only-1842979185,Man Reminds Self Woman On Chiquita Banana Sticker Only Smiling At Him Because Thats Her Job,1
https://local.theonion.com/man-shines-phone-light-over-empty-condom-drawer-like-wi-1843607816,Man Shines Phone Light Over Empty Condom Drawer Like Wily Groundskeeper Hunting For Trespassers,1
https://local.theonion.com/man-talking-big-game-about-having-shroom-hookup-folds-a-1842156433,Man Talking Big Game About Having Shroom Hookup Folds Almost Immediately Under Pressure,1
https://local.theonion.com/man-validated-after-discovering-popular-kid-from-high-s-1840895887,Man Validated After Discovering Popular Kid From High School Ended Up Bottoming Out Almost As Much As He Did,1
https://local.theonion.com/man-watching-space-force-rocket-launch-gazes-in-awe-at-1842568511,Man Watching Space Force Rocket Launch Gazes In Awe At The Power Of Human Stupidity,1
https://local.theonion.com/man-who-s-really-excited-to-one-day-have-children-must-1842149499,Man Whos Really Excited To One Day Have Children Must Be Pedophile,1
https://www.huffpost.com/entry/work-from-home-permanent-survey_l_5ecd34d6c5b67f9b9befbc86,Many Americans Would Like To Keep Working From Home More,0
https://www.huffpost.com/entry/work-from-home-permanent-survey_l_5ecd34d6c5b67f9b9befbc86,Many Americans Would Like To Keep Working From Home More,0
https://www.huffpost.com/entry/police-masks-protesters-coronavirus_n_5edfddb6c5b61fdebfdd565b,"Many Police Arent Wearing Masks, Posing Yet Another Risk To Protesters In A Pandemic",0
https://www.theonion.com/marina-abramovic-stolen-in-daring-performance-art-heist-1842400785,Marina Abramović Stolen In Daring Performance Art Heist,1
https://www.huffpost.com/entry/marine-corps-bans-confederate-flag-from-public-display_n_5edba7cac5b6ee09841065c9,Marine Corps Bans Confederate Flag From Public Display,0
https://www.huffpost.com/entry/mark-cuban-white-privilege_n_5ee00fa4c5b683b5ef6eee6d,Mark Cuban: White People Get Defensive When Discussing White Privilege,0
https://www.huffpost.com/entry/mark-hamill-star-wars-jimmy-kimmel-surprise-nurse_n_5ed938e2c5b64f55322f0aa1,Mark Hamills Star Wars Surprise Brings Nurse To Tears,0
https://www.huffpost.com/entry/martin-luther-king-daughter-riot-quote_n_5eda3c80c5b6764e1a452d1e,Martin Luther King Jr.s Daughter Says People Are Twisting His Riot Quote,0
https://www.huffpost.com/entry/stonehenge-massive-prehistoric-structure_n_5ef17ccec5b6af942111a27b,Massive Prehistoric Structure Discovered Near Stonehenge Dates To 2500 BC,0
https://www.huffpost.com/entry/jimmy-kimmel-matt-damon-wife_n_5eec416ac5b66c7a5e6aa8d0,Matt Damon Interrupts Jimmy Kimmels Big Announcement And... Umm... Wow,0
https://www.huffpost.com/entry/the-bachelor-matt-james-first-black-lead_n_5ee379dcc5b6f2cb034fbed3,Matt James Named First Black Lead Of The Bachelor,0
https://www.huffpost.com/entry/meghan-markle-george-floyd-death-message_n_5ed699cbc5b6cbb6ad51114c,Meghan Markle Addresses Death Of George Floyd In Heartfelt Graduation Address,0
https://www.huffpost.com/entry/meghan-markle-racism-black-lives-matter_n_5ed65835c5b66c722baf8385,Meghan Markle Talks About Being Personally Affected By Racism In Resurfaced Video,0
https://www.huffpost.com/entry/meghan-markle-jessica-mulroney-sasha-exeter_n_5ee255fbc5b68d459bca8513,Meghan Markles BFF Jessica Mulroney Under Fire For Threats Against Black Influencer,0
https://www.huffpost.com/entry/melania-trump-juneteenth-tweet_n_5eed01cec5b6de454eaf7bed,Melania Trump Posts Juneteenth Tweet And Gets Reminded Of Birther Past,0
https://www.theonion.com/melania-trump-renegotiated-prenup-before-moving-into-wh-1844049551,Melania Trump Renegotiated Prenup Before Moving Into White House,1
https://www.theonion.com/melania-trump-renegotiated-prenup-before-moving-into-wh-1844049551,Melania Trump Renegotiated Prenup Before Moving Into White House,1
https://www.theonion.com/melania-trump-renegotiated-prenup-before-moving-into-wh-1844049551,Melania Trump Renegotiated Prenup Before Moving Into White House,1
https://www.theonion.com/melania-trump-renegotiated-prenup-before-moving-into-wh-1844049551,Melania Trump Renegotiated Prenup Before Moving Into White House,1
https://www.theonion.com/melania-trump-renegotiated-prenup-before-moving-into-wh-1844049551,Melania Trump Renegotiated Prenup Before Moving Into White House,1
https://www.theonion.com/melania-trump-renegotiated-prenup-before-moving-into-wh-1844049551,Melania Trump Renegotiated Prenup Before Moving Into White House,1
https://www.theonion.com/melania-trump-renegotiated-prenup-before-moving-into-wh-1844049551,Melania Trump Renegotiated Prenup Before Moving Into White House,1
https://www.huffpost.com/entry/melania-trump-used-barron-cover-to-renegotiate-prenup-report_n_5ee4e539c5b6aadb4bd4c67b,Melania Trump Used Delay In White House Move To Renegotiate Prenup: Book,0
https://www.huffpost.com/entry/melania-trump-used-barron-cover-to-renegotiate-prenup-report_n_5ee4e539c5b6aadb4bd4c67b,Melania Trump Used Delay In White House Move To Renegotiate Prenup: Book,0
https://www.huffpost.com/entry/melissa-etheridge-son-beckett-life-update_n_5edf9118c5b6f05dc48add26,Melissa Etheridge: Watching The World Rise Up Is Helping Me Cope With Losing My Son,0
https://politics.theonion.com/melting-giraffe-congressman-warns-impeachment-distracti-1841207701,Melting Giraffe Congressman Warns Impeachment Distracting From Surreal Issues,1
https://www.theonion.com/mental-health-experts-recommend-bed-only-be-used-for-sh-1843903322,Mental Health Experts Recommend Bed Only Be Used For Shooting Amateur Pornography,1
https://local.theonion.com/mental-health-walk-spent-being-glared-at-by-quarantined-1842922393,Mental Health Walk Spent Being Glared At By Quarantined People In Windows,1
https://local.theonion.com/mental-health-walk-spent-being-glared-at-by-quarantined-1842922393,Mental Health Walk Spent Being Glared At By Quarantined People In Windows,1
https://www.huffpost.com/entry/michael-che-black-lives-matter-seth-meyers_n_5ed77ce3c5b6fafa9260df8e,Michael Che Likens His Black Lives Matter Bit To Amazing Grace,0
https://entertainment.theonion.com/michelle-obama-becoming-netflix-documentary-spends-fi-1843286303,Michelle Obama Becoming Netflix Documentary Spends First Hour On Embryonic Stage,1
https://entertainment.theonion.com/michelle-obama-becoming-netflix-documentary-spends-fi-1843286303,Michelle Obama Becoming Netflix Documentary Spends First Hour On Embryonic Stage,1
https://www.huffpost.com/entry/michelle-obama-fathers-day-photo_n_5ef009bdc5b6cef846ab4c5f,Michelle Obama Shares Sweet Family Throwback Photo For Fathers Day,0
https://www.huffpost.com/entry/mick-mulvaney-criticism-donald-trump_n_5eeddf8dc5b6a88304d0f54e,Mick Mulvaney Spectacularly Self-Owns With His One Criticism Of Donald Trump,0
https://ogn.theonion.com/microsoft-confirms-xbox-series-x-next-gen-graphics-will-1842399942,Microsoft Confirms Xbox Series X Next-Gen Graphics Will Finally Allow Games That Are All Realistic Hair And Water,1
https://ogn.theonion.com/microsoft-confirms-xbox-series-x-next-gen-graphics-will-1842399942,Microsoft Confirms Xbox Series X Next-Gen Graphics Will Finally Allow Games That Are All Realistic Hair And Water,1
https://www.huffpost.com/entry/mike-pence-mail-in-voting-trump-rigged_n_5ef11d7fc5b6eaaa27de249f,"Mike Pence Reportedly Voted Via Rigged Mail System, Joining Other Officials (And Trump)",0
https://politics.theonion.com/mike-pompeo-there-is-overwhelming-and-undeniable-evid-1841262653,Mike Pompeo: There Is Overwhelming And Undeniable Evidence To Support Going To War With Whoever,1
https://sports.theonion.com/mike-shanahan-storms-onto-super-bowl-field-to-berate-re-1841420427,Mike Shanahan Storms Onto Super Bowl Field To Berate Ref For Bullshit Call Against His Boy,1
https://sports.theonion.com/mike-shanahan-storms-onto-super-bowl-field-to-berate-re-1841420427,Mike Shanahan Storms Onto Super Bowl Field To Berate Ref For Bullshit Call Against His Boy,1
https://www.theonion.com/military-announces-2-million-research-initiative-to-fi-1843652048,Military Announces $2 Million Research Initiative To Find Out How Mother Of 3 Kathy Summers Able To Do It All,1
https://www.huffpost.com/entry/job-guarantee-economic-recovery_n_5eed5b25c5b6852c20f3dd30,Millions Are Unemployed. Crises Abound. Is It Time To Guarantee Public Service Jobs?,0
https://sports.theonion.com/millions-of-last-dance-viewers-hooked-by-thrilling-be-1843052352,Millions Of Last Dance Viewers Hooked By Thrilling Benny The Bull Paternity Suit Story,1
https://sports.theonion.com/millions-of-last-dance-viewers-hooked-by-thrilling-be-1843052352,Millions Of Last Dance Viewers Hooked By Thrilling Benny The Bull Paternity Suit Story,1
https://sports.theonion.com/millions-of-last-dance-viewers-hooked-by-thrilling-be-1843052352,Millions Of Last Dance Viewers Hooked By Thrilling Benny The Bull Paternity Suit Story,1
https://sports.theonion.com/millions-of-last-dance-viewers-hooked-by-thrilling-be-1843052352,Millions Of Last Dance Viewers Hooked By Thrilling Benny The Bull Paternity Suit Story,1
https://www.huffpost.com/entry/voucher-programs-conversion-therapy_n_5ed07722c5b6c9605a95e4a2,Millions Of Taxpayer Dollars Are Going To Schools That Push Conversion Therapy,0
https://www.huffpost.com/entry/minneapolis-mayor-jacob-frey-booed-abolish-police_n_5edc5396c5b64fc8dcbd87ce,Minneapolis Mayor Booed After Saying He Wouldnt Abolish Police Department,0
https://www.huffpost.com/entry/minneapolis-police-union-negotiations_n_5ee0fc8bc5b6493f7dc27484,Minneapolis Police Dept. Withdrawing From Union Negotiations,0
https://www.huffpost.com/entry/minnesota-files-complaint-police-george-floyd_n_5ed6a4dbc5b61c46ffb30153,Minnesota Files Civil Rights Charge Against Police In George Floyds Death,0
https://ogn.theonion.com/miss-e3-check-out-our-recreation-with-a-bunch-of-sweat-1842527755,"Miss E3? Check Out Our Recreation With A Bunch Of Sweating, Overheated Gamers We Locked In Our Janitorial Closet",1
https://ogn.theonion.com/miss-e3-check-out-our-recreation-with-a-bunch-of-sweat-1842527755,"Miss E3? Check Out Our Recreation With A Bunch Of Sweating, Overheated Gamers We Locked In Our Janitorial Closet",1
https://ogn.theonion.com/miss-e3-check-out-our-recreation-with-a-bunch-of-sweat-1842527755,"Miss E3? Check Out Our Recreation With A Bunch Of Sweating, Overheated Gamers We Locked In Our Janitorial Closet",1
https://www.huffpost.com/entry/lowndes-county-harry-sanders-confederate-monument_n_5eea11e1c5b69465b1630aa0,Mississippi Official: Black People Dependent Since Slavery,0
https://www.huffpost.com/entry/mississippi-fossil-fuels_n_5ee92dc6c5b6273a4c50ee38,Mississippi Set To Become The 13th State To Criminalize Fossil Fuel Protests,0
https://www.huffpost.com/entry/mitt-romney-black-lives-matter-george-floyd-protests_n_5edd780cc5b60778183193a5,Mitt Romney Joins Black Lives Matter Protesters Marching Toward White House,0
https://local.theonion.com/morbid-visit-home-begins-with-grandfather-only-able-to-1841021596,Morbid Visit Home Begins With Grandfather Only Able To Complete Single Flying Crane Backflip Kick To Ward Off Intruders,1
https://www.huffpost.com/entry/juneteenth-independence-day-national-holiday-bipartisan_n_5eecd2d8c5b6d71ac27ff0f3,"More Lawmakers, Including Republicans, Support A Juneteenth National Holiday",0
https://www.huffpost.com/entry/doj-alumni-request-barr-probe_n_5ee1103fc5b6d5bafa560466,"More Than 1,250 Ex-DOJ Workers Demand Probe Of AG Barr Over Protesters Removal",0
https://ogn.theonion.com/move-over-alan-moore-this-gaming-webcomic-is-now-a-we-1841429972,"Move Over, Alan Moore: This Gaming Webcomic Is Now A Webcomic About Gaming And Fatherhood",1
https://entertainment.theonion.com/movie-theaters-packed-with-frenzied-crowds-trying-to-ca-1842316125,Movie Theaters Packed With Frenzied Crowds Trying To Catch Last-Minute Screening Of Sonic Film Before Coronavirus Hits,1
https://entertainment.theonion.com/movie-theaters-packed-with-frenzied-crowds-trying-to-ca-1842316125,Movie Theaters Packed With Frenzied Crowds Trying To Catch Last-Minute Screening Of Sonic Film Before Coronavirus Hits,1
https://entertainment.theonion.com/movie-theaters-packed-with-frenzied-crowds-trying-to-ca-1842316125,Movie Theaters Packed With Frenzied Crowds Trying To Catch Last-Minute Screening Of Sonic Film Before Coronavirus Hits,1
https://entertainment.theonion.com/movie-theaters-packed-with-frenzied-crowds-trying-to-ca-1842316125,Movie Theaters Packed With Frenzied Crowds Trying To Catch Last-Minute Screening Of Sonic Film Before Coronavirus Hits,1
https://www.huffpost.com/entry/donald-trump-supercut-defense-comments_n_5ef1a1fcc5b63843e0188747,MSNBC Supercut Exposes Trumps Go-To Defense Of His Outrageous Statements,0
https://www.huffpost.com/entry/donald-trump-supercut-defense-comments_n_5ef1a1fcc5b63843e0188747,MSNBC Supercut Exposes Trumps Go-To Defense Of His Outrageous Statements,0
https://www.huffpost.com/entry/donald-trump-supercut-defense-comments_n_5ef1a1fcc5b63843e0188747,MSNBC Supercut Exposes Trumps Go-To Defense Of His Outrageous Statements,0
https://ogn.theonion.com/must-see-the-final-fantasy-7-remake-features-the-gor-1842793239,Must See: The Final Fantasy VII Remake Features The Gorgeous New Opening Film Taxi Driver,1
https://ogn.theonion.com/must-see-the-final-fantasy-7-remake-features-the-gor-1842793239,Must See: The Final Fantasy VII Remake Features The Gorgeous New Opening Film Taxi Driver,1
https://ogn.theonion.com/must-see-the-final-fantasy-7-remake-features-the-gor-1842793239,Must See: The Final Fantasy VII Remake Features The Gorgeous New Opening Film Taxi Driver,1
https://ogn.theonion.com/must-see-the-final-fantasy-7-remake-features-the-gor-1842793239,Must See: The Final Fantasy VII Remake Features The Gorgeous New Opening Film Taxi Driver,1
https://www.huffpost.com/entry/white-parents-talk-about-racism_n_5ee4e1fec5b6afc128317d17,"My 11-Year-Old Got Called The N-Word. White Parents, Talk To Your Kids About Racism.",0
https://www.huffpost.com/entry/grandparents-coronavirus-worried-stubborn_n_5e74318bc5b6eab779455867,My 88-Year-Old Grandma Isnt Taking Coronavirus Seriously Enough And Its Terrifying,0
https://www.huffpost.com/entry/baby-gastroschisis-intenstines-fell-out_n_5e6a5781c5b6bd8156f3192e,My Babys Intestines Fell Out. Heres What I Wish I Had Known.,0
https://www.huffpost.com/entry/dealing-with-pet-loss-coronavirus_n_5eac20e9c5b65156135c6138,My Beloved Dog Just Died. I Dont Know How To Grieve Without Feeling Guilty.,0
https://www.huffpost.com/entry/fat-shaming-memes-coronavirus_n_5ea2f6d5c5b6f9639813b568,My Body Should Not Be Your New Favorite Coronavirus Quarantine Punchline,0
https://www.huffpost.com/entry/college-graduation-canceled-coronavirus_n_5e820aa9c5b6cb9dc1a43a93,My College Graduation Was Canceled And I Feel Guilty Being Heartbroken About It,0
https://www.huffpost.com/entry/ethical-will-legacy-letter-why-you-want-one_n_5eeb7a09c5b6c8594c7f2d03,My Dad Created An Ethical Will. Heres What That Means And Why You May Want One Too.,0
https://www.huffpost.com/entry/social-distancing-prepare-coronavirus_n_5e6fb6f1c5b6eab7793a1320,My Family Had To Do Social Distancing For 5 Weeks In 2014. Heres What We Learned.,0
https://www.huffpost.com/entry/coronavirus-stranded-abroad-family_n_5e7cb9efc5b6cb08a92923d4,"My Family Is Trapped In Paradise During The Coronavirus, But Its No Vacation",0
https://www.huffpost.com/entry/ellen-degeneres-prison-covid-19_n_5ea31d83c5b6f963981456d1,My Father Is A Former Inmate. Stop Comparing Quarantine To Prison.,0
https://www.huffpost.com/entry/discovered-siblings-reunited-23andme-dna-test_n_5e690e55c5b60557280f743e,My Half Siblings Found Me On 23andMe. I Wasnt Prepared For What Happened Next.,0
https://www.huffpost.com/entry/coronavirus-lockdown-marriage-relationships_n_5e960d78c5b6a00694f48183,My Marriage Was Broken. The Coronavirus Lockdown Saved It.,0
https://www.huffpost.com/entry/alzheimers-coronavirus-not-allowed-to-visit-hospital_n_5e98a37fc5b675bebe36aed3,My Mom Has Alzheimers And COVID-19. I Cant Visit Her And Its Traumatizing.,0
https://www.huffpost.com/entry/prison-release-covid-19_n_5e879b3bc5b6e7d76c6393f3,My Nephew Got Out Of Prison Due To COVID-19. But Where Is He Supposed To Go?,0
https://www.huffpost.com/entry/app-help-essential-workers-supplies_n_5ea84cf6c5b6c3055e0bd3b0,My Roommate And I Made An App To Help Essential Workers Desperate For Supplies,0
https://www.huffpost.com/entry/child-birthday-party-quarantine_n_5ebc4ed0c5b6dd1b2ad7d685,My Son Lost His Birthday Party To COVID-19. What Happened Next Blew Me Away.,0
https://www.huffpost.com/entry/covid-19-grief-mother-coronavirus_n_5eb17a61c5b60a9277826bb9,"My Sweet, Beautiful Daughter Just Died, And I Dont Know How Im Supposed To Grieve",0
https://www.huffpost.com/entry/coronavirus-test-parenting_n_5e6e4694c5b6bd8156f95667,My Teen Daughter Is Sick But Cant Get The Coronavirus Test. Thats Simply Not OK.,0
https://www.huffpost.com/entry/votevets-ad-osama-bin-laden-confederacy-military-bases_n_5ee3f341c5b65d77bafbe1af,"Naming Bases For Confederate Generals Is Like Having A Camp Bin Laden, Charges Vets Ad",0
https://politics.theonion.com/nancy-pelosi-assures-democratic-reps-they-don-t-need-to-1843003799,Nancy Pelosi Assures Democratic Reps They Dont Need To Try Being Productive During Stressful Pandemic,1
https://politics.theonion.com/nancy-pelosi-assures-democratic-reps-they-don-t-need-to-1843003799,Nancy Pelosi Assures Democratic Reps They Dont Need To Try Being Productive During Stressful Pandemic,1
https://politics.theonion.com/nancy-pelosi-assures-democratic-reps-they-don-t-need-to-1843003799,Nancy Pelosi Assures Democratic Reps They Dont Need To Try Being Productive During Stressful Pandemic,1
https://politics.theonion.com/nancy-pelosi-assures-democratic-reps-they-don-t-need-to-1843003799,Nancy Pelosi Assures Democratic Reps They Dont Need To Try Being Productive During Stressful Pandemic,1
https://www.huffpost.com/entry/nancy-pelosi-confederate-statues-us-capitol-building_n_5edb9a59c5b6ed3793cbc0b6,Nancy Pelosi Calls For Removing Confederate Statues From U.S. Capitol,0
